"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 6:10:28 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,-
StartYear,1980
"<HEADER ecospace/>"
EcospaceScenario,spa_01
MapRows,53
MapCols,131
MapCellLength,14.84601
MapCellSize,0.1335878
MapLatitude,31.00668
MapLongitude,-98
NoActiveCells,5258
EcoSpaceTimeStepLength,0.0833333358168602
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production","ChlA (depth integrated)"
"Layer 1 Surface temp","Temperature - surface"
"Layer 2 Bottom temp","Temperature - bottom"
"Layer 3 PP","ChlA (depth integrated)"
"Layer 4 Average temp","Salinity - average"
"Layer 5 Salinity","Salinity - average"
"<HEADER end/>"

Data,"Average biomass across modeled area"
"Modeled area km2",494806.705026413
"Number of cells",2245

TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
344,0.02463953,0.001095633,0.001352435,0.03529689,0.03007857,0.1827282,0.009362746,0.002239135,0.05286358,0.002036273,0.01583031,0.003080721,0.0002337076,0.02033208,0.0121869,0.0008436954,0.001114528,0.04122608,0.001131339,0.02367491,8.953745E-05,0.03266605,0.0001606797,0.01902493,0.07056157,0.00256695,0.002468996,0.0002373801,0.001848776,3.401238E-05,0.001144668,0.0004907754,0.0001948951,0.01826321,0.0003174248,0.002654691,0.0006036602,3.65784E-06,2.533545E-05,0.001835718,0.06306102,0.00916529,0.3356786,0.002380185,0.01363377,0.001036417,0.01418782,0.009835414,8.803795,0.0001222431,0.02029777,0.1232228,1.609312,0.1139703,0.0001753245,0.0002013758,0.01214792,0.2745267,0.414498,0.07635942,0.04717341,0.04989346,0.04021886,0.02766969,0.0001885963,1.670679,0.01097129,0.004970666,0.02777205,0.06711171,18.04534,1.226756,6.553006,6.960709,15.26703,3.857857,13.22082,31.4205
345,0.0246241,0.001093295,0.001351163,0.03525127,0.03007847,0.1828085,0.009358959,0.002235444,0.05282066,0.002040815,0.01608053,0.003086046,0.0002351503,0.02036556,0.01213888,0.0008434103,0.001128755,0.03951118,0.001130543,0.02410763,9.036705E-05,0.03329838,0.0001644307,0.01890911,0.0705006,0.002651522,0.002460331,0.0002448001,0.001865727,3.398099E-05,0.001148853,0.0004827647,0.0001941889,0.01944842,0.0002902613,0.002609186,0.0005731828,3.696182E-06,2.510021E-05,0.001827813,0.06247546,0.008399387,0.3387426,0.002359344,0.01363097,0.00102804,0.01426981,0.009691989,8.636091,0.00012172,0.02041149,0.1238422,1.635921,0.115562,0.0001748686,0.0001958829,0.01209441,0.2790151,0.4486357,0.08934088,0.0487165,0.05287115,0.03783093,0.02645324,0.0001872322,1.717636,0.01336472,0.00661834,0.02797907,0.06877925,18.71136,1.333906,7.829685,7.654244,14.85237,3.207542,12.00995,28.84542
346,0.02460475,0.001091175,0.001351366,0.03520247,0.03007185,0.1827087,0.009356455,0.002231519,0.05278331,0.002045563,0.01626102,0.003091579,0.0002361007,0.02040114,0.01207102,0.0008439764,0.001148561,0.03987055,0.001130151,0.02479245,8.892475E-05,0.03306938,0.0001666401,0.01885229,0.0703949,0.002825433,0.002474873,0.0002461062,0.001917358,3.431432E-05,0.001152328,0.00049025,0.0001934322,0.02104384,0.0002741925,0.002522223,0.0005531389,3.754431E-06,2.49215E-05,0.001811176,0.06179284,0.008930213,0.3410433,0.002345548,0.01362755,0.001011767,0.0143677,0.00955428,8.645814,0.000121552,0.02049988,0.124278,1.656836,0.1183085,0.0001752586,0.0001916542,0.01192941,0.2632287,0.4756779,0.1031379,0.0496721,0.05629212,0.04099248,0.02726625,0.0001865298,1.787232,0.01566917,0.007919026,0.03556878,0.07060251,19.58529,1.597309,8.449859,7.689599,14.01806,2.813155,10.7119,26.56505
347,0.02458784,0.001089404,0.001352754,0.03516407,0.03006267,0.1826369,0.00935612,0.002228983,0.05275861,0.002050228,0.01642897,0.00309861,0.0002368666,0.02043914,0.01200289,0.0008451319,0.001170201,0.04110022,0.001130844,0.02520298,8.705474E-05,0.03288681,0.0001636771,0.01872784,0.07028799,0.002912461,0.002499765,0.0002445674,0.001963608,3.44662E-05,0.001157977,0.0005026261,0.0001928469,0.02091505,0.0002622631,0.00244595,0.0005344396,3.825892E-06,2.477216E-05,0.001787796,0.0610402,0.009944096,0.341793,0.002333577,0.01358778,0.0009929523,0.01445369,0.009392188,8.7585,0.0001220755,0.02058071,0.12468,1.672819,0.1215618,0.000176284,0.0001959892,0.01178195,0.2385976,0.4840197,0.1135841,0.04805611,0.05738531,0.04650307,0.02881919,0.0001839581,1.881156,0.01508222,0.00850247,0.04384656,0.07220851,20.21681,1.866662,8.384953,7.368112,11.38116,2.83147,7.871194,24.19833
348,0.02457402,0.001087994,0.001354865,0.03514403,0.03005556,0.1825495,0.009356181,0.002226702,0.05273909,0.002054949,0.0165793,0.003107237,0.0002375832,0.02047736,0.01193727,0.0008464158,0.001192074,0.04169577,0.001131795,0.02487159,8.816764E-05,0.03303177,0.0001690141,0.01896872,0.07022355,0.002780315,0.002500116,0.0002430865,0.001946064,3.486103E-05,0.00116425,0.0005062943,0.0001925419,0.01968963,0.0002691427,0.002465865,0.0005298442,3.900046E-06,2.465674E-05,0.001767651,0.06063408,0.01102717,0.3420357,0.002331041,0.01353738,0.0009862502,0.01474983,0.009304722,8.901523,0.0001226054,0.02065995,0.1248591,1.680017,0.1239168,0.0001775876,0.0002044056,0.01183938,0.2098337,0.4748501,0.1189284,0.04527221,0.05668972,0.05125218,0.02987684,0.0001829929,1.990815,0.01287999,0.008181842,0.04969582,0.07341713,20.4201,1.997452,7.442882,6.787085,8.945723,3.40793,5.841794,19.39209
349,0.02456247,0.001086907,0.001357091,0.03514386,0.03005134,0.182431,0.00935661,0.002226211,0.05273063,0.002059753,0.01663674,0.003115661,0.0002367534,0.02053345,0.01168862,0.0008455414,0.001217723,0.04176009,0.001132164,0.0241717,8.952758E-05,0.03317931,0.0001654232,0.01942885,0.07019962,0.00260882,0.002480646,0.0002424659,0.001891497,3.506921E-05,0.001171514,0.0005036494,0.0001928341,0.01827856,0.0002810259,0.002538435,0.0005252381,3.958095E-06,2.456443E-05,0.001755157,0.06062487,0.01200662,0.3421554,0.002342786,0.0135068,0.0009908577,0.01523028,0.009308691,9.035131,0.0001230123,0.02070068,0.1247685,1.676531,0.1247678,0.0001787614,0.0002140452,0.01204266,0.1814473,0.4473497,0.1158949,0.04131493,0.05444486,0.05397018,0.0302497,0.0001835194,2.076917,0.01038351,0.006844555,0.05121541,0.07384618,20.18486,1.979653,6.035129,6.04945,7.536402,4.378693,4.923646,15.08458
350,0.02455177,0.001086036,0.001358874,0.03515857,0.03004946,0.1822921,0.009356683,0.00222548,0.05272312,0.00206488,0.01666578,0.003124258,0.0002355131,0.02059306,0.01139761,0.0008434587,0.001244045,0.04182067,0.001131296,0.02345021,8.645419E-05,0.0331074,0.0001617979,0.02005583,0.07019332,0.00239278,0.002442993,0.0002421039,0.001804331,3.537476E-05,0.001177317,0.0004962238,0.0001933406,0.01690572,0.000305367,0.00259067,0.0005320259,3.992949E-06,2.454043E-05,0.001744899,0.06077139,0.01287255,0.3422844,0.002363056,0.01346883,0.0009999287,0.01561068,0.009366553,9.164409,0.0001232525,0.02071862,0.124373,1.664602,0.1242904,0.0001795208,0.0002234,0.01210816,0.1615718,0.4083736,0.1067469,0.03717007,0.05128741,0.0566846,0.03031872,0.0001841732,2.099032,0.008116666,0.005618288,0.0504712,0.07333344,19.5024,1.891659,4.67982,5.277872,6.73772,5.644082,4.488961,12.79329
351,0.0245387,0.001085285,0.001359866,0.03517775,0.03004763,0.1820671,0.009355517,0.002223614,0.05270925,0.002069887,0.01667173,0.003130403,0.000234165,0.02065117,0.01111176,0.0008406496,0.001269994,0.04303534,0.001128765,0.023883,8.581977E-05,0.03297086,0.0001579586,0.02090025,0.07014026,0.002486381,0.002430246,0.0002462303,0.001788785,3.555502E-05,0.001181539,0.0004964665,0.0001937983,0.01719407,0.0003344699,0.002671408,0.0005423612,4.002524E-06,2.457231E-05,0.001738093,0.06104866,0.01360982,0.3423826,0.002377391,0.01342458,0.001010852,0.01576009,0.009486692,9.262136,0.000123616,0.02071796,0.1235528,1.643312,0.1241409,0.0001798288,0.0002318236,0.01200345,0.1518013,0.3664386,0.09463403,0.0331295,0.04752638,0.05978411,0.03058498,0.0001833833,2.032317,0.006632275,0.004811075,0.04845515,0.0718003,18.50652,1.81961,3.614282,4.576711,7.256829,7.04972,5.349381,11.84026
352,0.02452044,0.001084497,0.001359803,0.03518853,0.0300435,0.1817615,0.009352852,0.002221545,0.0526899,0.002074865,0.0166676,0.003134673,0.0002328197,0.0207094,0.01083859,0.0008376938,0.001295163,0.04457081,0.001125869,0.02474972,8.629183E-05,0.03291655,0.0001544134,0.02188046,0.07004482,0.002702224,0.00244057,0.0002502665,0.001851743,3.579345E-05,0.00118363,0.0005093868,0.0001940591,0.01855734,0.0003350279,0.002716082,0.0005644551,3.989769E-06,2.462817E-05,0.001737217,0.06132128,0.01416253,0.3425117,0.002388505,0.01338128,0.001021277,0.01569395,0.009638723,9.326479,0.0001237948,0.02070429,0.1224454,1.618825,0.1235564,0.0001797252,0.0002390523,0.01177135,0.1535884,0.3339141,0.08315933,0.03019255,0.04417876,0.06242944,0.03085481,0.0001817079,1.910327,0.006425293,0.004323883,0.04613889,0.06956501,17.52971,1.753337,2.992862,4.094317,8.7701,8.337198,7.545672,13.15182
353,0.02450021,0.001083561,0.001358629,0.03518853,0.03003926,0.181487,0.009349626,0.002220342,0.05266823,0.002079822,0.01667481,0.003138272,0.0002315663,0.02076977,0.0106059,0.0008350651,0.001318779,0.04459978,0.001123832,0.02568418,8.773684E-05,0.03325228,0.0001535789,0.02327109,0.06994089,0.002876518,0.002475147,0.0002526367,0.001918564,3.571492E-05,0.001185144,0.0005206675,0.0001940903,0.02068933,0.0003438473,0.002848465,0.0005990324,3.963027E-06,2.472045E-05,0.001731694,0.06158116,0.0134551,0.3430693,0.002399408,0.01333862,0.001030802,0.01556322,0.009790069,9.230389,0.0001238069,0.02068724,0.1215116,1.601272,0.1227989,0.000179304,0.0002397357,0.01157205,0.1638781,0.3215984,0.07384731,0.02920643,0.04265441,0.06060546,0.03029321,0.0001798665,1.776657,0.007307289,0.004213369,0.04284124,0.06738801,16.99286,1.721402,2.863838,4.056913,10.94508,8.284633,10.80487,16.81997
354,0.02448324,0.001082539,0.001356544,0.03517184,0.03003941,0.181436,0.00934728,0.002221366,0.05265477,0.002084814,0.01674251,0.003143014,0.0002309708,0.02083488,0.01036986,0.0008319295,0.001337041,0.04328133,0.00112387,0.02569167,8.927374E-05,0.03361036,0.0001510405,0.02388367,0.06986896,0.002859334,0.002502042,0.0002572372,0.001951956,3.573562E-05,0.001187742,0.0005173181,0.0001942392,0.0205715,0.0003425597,0.002891871,0.0006039665,3.933312E-06,2.471983E-05,0.001725024,0.06159621,0.0122395,0.3454163,0.002401946,0.01331633,0.00103446,0.01572751,0.009846201,9.086728,0.0001236553,0.02069923,0.1212816,1.597031,0.1210732,0.0001782833,0.0002358563,0.01154986,0.1864803,0.3322514,0.06936415,0.03093636,0.04376538,0.0553105,0.02917127,0.0001796171,1.679361,0.008286835,0.003989321,0.03761695,0.06576981,16.72806,1.59682,3.2637,4.551865,12.9444,6.868041,13.44512,22.19019
355,0.02446752,0.001081554,0.001354037,0.03513833,0.03004242,0.1816261,0.009347804,0.002224197,0.05265535,0.002090157,0.01687448,0.003150112,0.0002308148,0.02088955,0.0100671,0.0008267196,0.001334714,0.0415874,0.001124776,0.02501176,8.040551E-05,0.03241182,0.0001338778,0.02304145,0.06983293,0.002729685,0.002506843,0.0002607745,0.001939945,3.59004E-05,0.001190366,0.0005081063,0.0001941828,0.01958661,0.0002640575,0.002630125,0.0005984043,3.911178E-06,2.45992E-05,0.001705437,0.06074554,0.01099049,0.348658,0.002386617,0.01327571,0.001022001,0.01514392,0.009701129,8.938532,0.0001237785,0.02073959,0.1217339,1.607899,0.1189551,0.0001769365,0.0002307286,0.01126859,0.2163684,0.3420784,0.06962985,0.0328501,0.04541314,0.0497306,0.02790649,0.0001781059,1.622583,0.009088514,0.00377927,0.03258815,0.06505416,16.73234,1.455406,4.181121,5.439458,13.9067,5.253402,13.6285,26.89288
356,0.02445238,0.001080654,0.001351768,0.03509327,0.03004642,0.1819313,0.009350287,0.002227198,0.05266363,0.002095839,0.01702682,0.003158776,0.0002308219,0.0209426,0.009708599,0.0008195736,0.001317765,0.03984374,0.001125762,0.02398716,7.301629E-05,0.03184115,0.0001257019,0.02233326,0.06982898,0.002563483,0.002492571,0.0002650248,0.001906337,3.602652E-05,0.001195797,0.0004968508,0.0001939247,0.01845058,0.0002249751,0.002514894,0.0005755532,3.905506E-06,2.447643E-05,0.00167804,0.05952382,0.00985013,0.3523444,0.002362669,0.01322507,0.00100543,0.01440059,0.009479124,8.789762,0.0001240516,0.02079021,0.1226393,1.628707,0.1168704,0.0001754691,0.0002253956,0.010976,0.2341039,0.3688482,0.07596838,0.0346171,0.04747105,0.04436804,0.02663564,0.0001725472,1.612648,0.009657802,0.003521907,0.02797138,0.06542858,16.97014,1.314021,5.423642,6.403498,14.83168,4.009946,13.60097,28.10853
357,0.02443703,0.001079672,0.001350311,0.03504335,0.03004813,0.182197,0.009352864,0.002229017,0.05267274,0.002101617,0.01715929,0.00316491,0.0002307398,0.02099603,0.009511992,0.0008149209,0.00131244,0.03813807,0.001126203,0.02388358,7.159812E-05,0.03206252,0.0001332468,0.02222712,0.06979453,0.00252558,0.002482267,0.0002712723,0.001888548,3.603507E-05,0.001202975,0.0004856276,0.0001934314,0.01832192,0.0002102192,0.002404111,0.0005571658,3.921125E-06,2.441458E-05,0.001654435,0.05833513,0.008862912,0.3560368,0.002334156,0.01320688,0.0009918446,0.01388181,0.009274161,8.626062,0.0001246171,0.02082344,0.1235569,1.652197,0.1166923,0.0001748157,0.0002197377,0.0108338,0.2368093,0.4114627,0.08989737,0.03707607,0.05094298,0.03947931,0.02540052,0.0001689974,1.644197,0.01126125,0.004170376,0.024514,0.06668537,17.37289,1.253261,6.834246,7.191095,14.92398,3.17704,12.46238,28.33772
358,0.02441714,0.001078772,0.001350052,0.0349885,0.03004375,0.1822591,0.009355492,0.002229527,0.05268076,0.002107726,0.01722633,0.003169284,0.0002303199,0.02105579,0.009363344,0.0008123082,0.001323949,0.03792096,0.001126209,0.0245039,7.11637E-05,0.03221771,0.0001384642,0.02218112,0.06970715,0.002695228,0.002490122,0.0002763909,0.001930499,3.637937E-05,0.001208802,0.0004837684,0.000192698,0.01961565,0.0002039351,0.002384442,0.0005648069,3.959134E-06,2.43244E-05,0.001633161,0.05718073,0.008871287,0.3593586,0.002305494,0.0131952,0.000976153,0.01345248,0.009095732,8.574534,0.000125391,0.0208327,0.1242573,1.67187,0.1185207,0.0001752845,0.0002139566,0.01062549,0.2237434,0.4469813,0.1042715,0.03865799,0.05458603,0.04097714,0.02555007,0.0001652483,1.693761,0.01334893,0.005452051,0.02977054,0.06832378,18.29927,1.455766,7.89518,7.451488,14.47151,2.791579,11.32003,27.1217
359,0.02439625,0.001078059,0.00135089,0.03493904,0.03003361,0.1822494,0.009359012,0.002230257,0.05269358,0.002114018,0.0172585,0.00317441,0.0002295222,0.02111869,0.009223567,0.0008107983,0.001345561,0.03901988,0.001126744,0.02518709,7.439281E-05,0.03242245,0.0001442154,0.02210498,0.06959828,0.002854429,0.002512046,0.0002746128,0.001982393,3.677239E-05,0.001215818,0.0004958594,0.0001920337,0.02049343,0.000187866,0.002331909,0.0005348627,4.015784E-06,2.423527E-05,0.001613958,0.05605767,0.009721802,0.361043,0.00227689,0.01319136,0.0009577418,0.01307543,0.008914529,8.64841,0.0001264722,0.02083112,0.1247912,1.686367,0.1213,0.0001764388,0.0002190109,0.01042552,0.2028496,0.4612846,0.1150046,0.03917611,0.05640052,0.04592243,0.02698251,0.0001616924,1.774467,0.01345155,0.00629207,0.03771,0.06982585,19.06126,1.73208,8.336494,7.301109,12.61614,2.668758,9.231767,25.24284
360,0.02437671,0.001077569,0.001352501,0.03490558,0.03002439,0.1821378,0.009361309,0.002230986,0.05270594,0.002120453,0.01725776,0.003181413,0.0002286899,0.02118389,0.009089743,0.0008099038,0.001369993,0.03927412,0.001128333,0.02478261,8.692902E-05,0.03293089,0.0001638072,0.02277958,0.06954071,0.00273739,0.002511445,0.0002727859,0.001967674,3.723743E-05,0.001223225,0.0004997249,0.0001917298,0.01966517,0.000210817,0.002317875,0.0005342296,4.081863E-06,2.419719E-05,0.001607905,0.05543858,0.01068492,0.3617117,0.002257669,0.01321312,0.0009517506,0.01307347,0.008850359,8.737418,0.0001274956,0.02083485,0.1250575,1.695871,0.1227505,0.0001778426,0.0002288119,0.01042301,0.1797686,0.4584861,0.1215111,0.03903277,0.05650637,0.04830509,0.02772078,0.0001617628,1.904852,0.01183698,0.00591588,0.04180222,0.07118532,19.66668,1.825942,7.915354,6.95324,10.11417,3.01917,6.99899,21.67078
361,0.02436457,0.001077323,0.001354523,0.03490023,0.03002048,0.1821064,0.009363544,0.002236136,0.05272768,0.002127052,0.01733018,0.003195958,0.0002291786,0.02129029,0.008930773,0.0008111328,0.001404114,0.03873866,0.00113754,0.0235662,9.430114E-05,0.03404245,0.0001875791,0.02335779,0.06959284,0.002423121,0.002481918,0.0002637591,0.001887638,3.76006E-05,0.001232183,0.0004955655,0.0001923132,0.0182316,0.000257218,0.002492793,0.0005548013,4.147319E-06,2.428764E-05,0.001611431,0.05538648,0.01071023,0.3621448,0.002252245,0.01323793,0.0009599613,0.01341888,0.008874729,8.696954,0.0001280918,0.02090087,0.125515,1.702048,0.1214098,0.0001792176,0.0002404764,0.01060757,0.1579336,0.4338351,0.1221178,0.03787818,0.05435906,0.0465666,0.02734329,0.0001614225,2.062137,0.009617806,0.004604903,0.03828296,0.07278537,20.28349,1.681693,6.769768,6.611139,8.391349,4.052194,5.716665,17.34742
362,0.0243543,0.001077326,0.001356635,0.03491747,0.03001901,0.1820205,0.009364873,0.002241537,0.05274834,0.002133831,0.01741036,0.00321336,0.0002301609,0.02140858,0.008771066,0.0008118643,0.001440719,0.03796124,0.001147969,0.02221842,9.904139E-05,0.03497837,0.0002018389,0.02400095,0.06968617,0.002143001,0.002436754,0.0002496199,0.001797742,3.815109E-05,0.001240096,0.0004887302,0.0001933086,0.01678827,0.0003051313,0.002671681,0.0005878662,4.197111E-06,2.448351E-05,0.001624005,0.05574773,0.01077648,0.3627141,0.00225433,0.01325935,0.0009757899,0.01390926,0.008990534,8.639582,0.0001278873,0.02098266,0.1256643,1.699687,0.1189646,0.0001804031,0.0002525614,0.01084188,0.1410787,0.4013755,0.1160402,0.0361248,0.0508679,0.04349685,0.02663831,0.0001623425,2.170862,0.007572516,0.003511239,0.03307624,0.07382731,20.52073,1.487127,5.400021,6.108963,7.282712,5.606859,5.044744,14.45642
363,0.02434119,0.00107756,0.001358529,0.03494516,0.03001746,0.1818508,0.009366004,0.002246317,0.05276761,0.002140734,0.0174844,0.003231102,0.000231303,0.02152871,0.008633497,0.0008122791,0.001477487,0.03800521,0.001157413,0.02159478,9.634866E-05,0.03503629,0.0001966893,0.02403492,0.06975452,0.001913703,0.002381852,0.0002377279,0.001710206,3.85845E-05,0.001246672,0.00048112,0.0001943041,0.01553887,0.000311179,0.002681312,0.000604321,4.224148E-06,2.466864E-05,0.001639222,0.0561116,0.01157013,0.3633485,0.002253616,0.01325715,0.0009902453,0.01416161,0.00911739,8.712601,0.0001265081,0.0210606,0.1253218,1.687673,0.1172686,0.0001813606,0.0002645702,0.01086377,0.1331816,0.3596784,0.1046726,0.03394757,0.04675453,0.04395079,0.02657757,0.0001632395,2.172655,0.005888344,0.003445138,0.03288458,0.07368291,19.8812,1.380612,4.187443,5.400215,7.434601,7.788348,5.749855,13.05455
364,0.02432483,0.001077882,0.001359836,0.03497304,0.03001325,0.1815432,0.009365959,0.002249951,0.05278,0.002147381,0.01753039,0.003243981,0.0002324099,0.02164644,0.008505107,0.0008137004,0.001513654,0.03936543,0.001164996,0.0223065,9.360001E-05,0.03486597,0.0001927259,0.02467041,0.06972989,0.002198574,0.002384908,0.0002794818,0.001782399,3.898306E-05,0.001251687,0.0004919757,0.0001951557,0.01636204,0.00032583,0.002713743,0.000641793,4.226629E-06,2.489252E-05,0.001661949,0.05667767,0.01245236,0.363684,0.002257475,0.01325707,0.001010095,0.01437885,0.009271634,8.789765,0.0001257226,0.02111679,0.1245606,1.668091,0.1166854,0.0001820671,0.0002760994,0.01072461,0.1337047,0.3226329,0.09236234,0.03243345,0.04332002,0.04580986,0.02699607,0.0001661103,2.075516,0.005820452,0.003878064,0.03404044,0.07244235,18.943,1.364231,3.402046,4.812668,9.638143,9.895813,8.673355,14.15417
365,0.02430731,0.001078163,0.001360315,0.03499632,0.03000811,0.1812081,0.009365108,0.002253534,0.05278894,0.002153987,0.01756976,0.003253991,0.0002334705,0.02176457,0.008414031,0.0008157261,0.001548795,0.03944728,0.001172226,0.02333266,9.612213E-05,0.03536556,0.0001914876,0.0255012,0.06967383,0.002473516,0.00242244,0.000311226,0.001891508,3.914574E-05,0.001257123,0.0005034336,0.0001959968,0.01808446,0.0003169725,0.002929327,0.0007093116,4.211303E-06,2.512232E-05,0.001684935,0.05727615,0.01200319,0.3646564,0.00226797,0.01327057,0.0010297,0.0145387,0.009451599,8.705754,0.0001257004,0.02116283,0.123943,1.657977,0.1161934,0.0001825918,0.0002772442,0.01061098,0.1430914,0.304133,0.08262403,0.03270461,0.04170218,0.04458817,0.02657969,0.000168045,1.951461,0.00725831,0.004434024,0.03320934,0.07106286,18.36179,1.371058,3.275156,4.75097,12.2092,9.468986,11.98274,19.06077
366,0.02429212,0.001078595,0.001360185,0.03500563,0.03000915,0.1810206,0.009365336,0.002258813,0.0528071,0.002160894,0.01764987,0.003265918,0.0002352245,0.02187797,0.008195885,0.0008147468,0.001556302,0.03842819,0.001181004,0.02296773,9.833492E-05,0.03610927,0.0001919605,0.02605074,0.06967384,0.002436714,0.0024513,0.0003338958,0.001944508,3.93653E-05,0.001263626,0.0005013884,0.0001968393,0.01792531,0.0002963849,0.002991845,0.0007651115,4.190835E-06,2.523115E-05,0.001700987,0.05773411,0.01105418,0.3676777,0.00227483,0.0132966,0.001041234,0.0149665,0.009554596,8.578432,0.0001263871,0.02123713,0.1240068,1.665982,0.1141512,0.0001818925,0.0002732089,0.01061129,0.168774,0.3111278,0.07846608,0.03633409,0.04329352,0.04062415,0.02562115,0.0001702752,1.854845,0.008182765,0.004326328,0.02990255,0.07018039,18.04676,1.277661,3.79355,5.282157,14.46801,7.290683,14.53481,24.85805
367,0.02427901,0.001079038,0.001359977,0.03499954,0.03001145,0.1807819,0.009363777,0.002263403,0.05282138,0.002168047,0.01771445,0.003276469,0.000237198,0.02198566,0.007984439,0.0008137171,0.001562107,0.03709588,0.001189816,0.0223566,9.680283E-05,0.03618986,0.0002082174,0.02741744,0.06969354,0.002344913,0.002471073,0.000347444,0.001969272,3.956269E-05,0.001271275,0.0004947188,0.0001973988,0.01730539,0.0003518299,0.003230054,0.0008835641,4.177691E-06,2.530258E-05,0.001723391,0.05815909,0.010036,0.3713303,0.00228946,0.01338343,0.001058159,0.01562705,0.009674614,8.433002,0.000127308,0.02131696,0.1242157,1.686504,0.1121204,0.0001810146,0.0002673939,0.01078637,0.2108496,0.3480259,0.08309224,0.04175176,0.04555472,0.03613546,0.02451808,0.0001759592,1.792415,0.009234789,0.004160017,0.02576458,0.07011781,18.02236,1.157598,4.861411,6.2172,16.69564,4.963681,16.72737,29.38001
368,0.02426825,0.001079766,0.001360321,0.03498142,0.03001629,0.1806625,0.009363402,0.002268285,0.05284448,0.002176049,0.01780515,0.003289454,0.0002393477,0.02210332,0.007688493,0.000810019,0.001546711,0.0357292,0.001198872,0.02142647,9.562467E-05,0.03598054,0.0002182527,0.02807228,0.06975579,0.002240564,0.00247786,0.0003547443,0.001977487,3.984414E-05,0.001279981,0.0004864936,0.0001976644,0.01653806,0.0003707915,0.003220967,0.0008719427,4.181858E-06,2.52237E-05,0.001740456,0.05832258,0.009099016,0.3754587,0.002290081,0.01347633,0.00106712,0.01614997,0.009728648,8.288346,0.0001281357,0.0214104,0.1247122,1.719479,0.1100813,0.0001797327,0.0002613845,0.01110827,0.248472,0.3970961,0.09729102,0.04823857,0.04933655,0.03203747,0.02340701,0.0001797309,1.78125,0.009896621,0.003986121,0.02244635,0.07114842,18.29997,1.057198,6.494198,7.359773,17.04103,3.544272,15.33323,33.22369
369,0.02425862,0.001080653,0.001362151,0.0349585,0.03001806,0.1805183,0.009364137,0.002273014,0.05287505,0.002184,0.01788649,0.003299714,0.0002414001,0.0222173,0.007577814,0.0008099119,0.00155125,0.03438057,0.001207779,0.02151825,9.560364E-05,0.03590328,0.0002285907,0.0286941,0.0697877,0.002230902,0.002475582,0.00036111,0.001984993,4.000831E-05,0.001291468,0.0004783782,0.0001977172,0.01649936,0.0004163789,0.003201973,0.001006518,4.210605E-06,2.515318E-05,0.00175593,0.05836241,0.008265289,0.3794908,0.002287809,0.01358265,0.001078218,0.01669654,0.009800784,8.131131,0.0001291301,0.02149205,0.1252537,1.753921,0.1101965,0.0001797025,0.0002549549,0.01152185,0.267985,0.4361238,0.1181084,0.05421644,0.05364938,0.0284272,0.02232519,0.0001860346,1.830004,0.01200524,0.004893596,0.01958725,0.07327592,18.77206,1.000185,8.136395,8.288869,16.88689,2.910947,13.72986,32.2978
