"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/10/2023 9:54:36 AM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,-
StartYear,1980
"<HEADER ecospace/>"
EcospaceScenario,spa_00
MapRows,53
MapCols,131
MapCellLength,14.84601
MapCellSize,0.1335878
MapLatitude,31.00668
MapLongitude,-98
NoActiveCells,5258
EcoSpaceTimeStepLength,0.0833333358168602
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"<HEADER end/>"

Data,"Average biomass across modeled area"
"Modeled area km2",494806.705026413
"Number of cells",2245

TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
116,0.03677591,0.01207995,0.009271648,0.0522769,0.06464255,0.4208055,0.01029716,0.003493334,0.06099387,0.008425568,0.02438339,0.002161442,0.00229539,0.02287902,0.008276948,0.00341814,0.006785178,0.08576569,0.006924479,0.02615682,0.00101301,0.3053755,0.001589558,0.2107769,0.127066,0.0012849,0.002749,0.0005150218,0.004307641,2.529196E-05,0.01156949,0.0001906272,0.001868063,0.01280101,0.004919935,0.09339795,0.06784574,0.1315096,0.002161033,0.01179334,0.2855835,0.04563179,0.1701992,0.04273489,0.04955731,0.0558333,0.247825,0.07380485,17.01127,0.0005276671,0.04483756,0.1743595,0.05942935,0.08004415,0.00800442,0.01252361,0.6289072,2.254626,5.21684,2.283238,1.170471,1.089442,0.6812322,0.06274889,0.01275738,1.591883,0.007875513,0.01505145,0.1154812,0.1316224,44.97451,7.114165,12.5818,15.37955,33.94502,4.499449,25.7533,56.17093
117,0.03679045,0.0120792,0.009268539,0.05229814,0.06468779,0.4209499,0.01030121,0.003497541,0.06101738,0.00841444,0.0244239,0.002163106,0.002294048,0.02308213,0.008223674,0.003417526,0.006775582,0.08606742,0.006938952,0.02620676,0.00101783,0.3057895,0.001599321,0.2110776,0.1270917,0.001290621,0.002751701,0.0005157598,0.00430866,2.540341E-05,0.01156251,0.0001905684,0.001862574,0.01289572,0.004890856,0.09354411,0.06766476,0.1313993,0.002163024,0.0118185,0.285946,0.04588437,0.1707474,0.0428564,0.0496615,0.05587198,0.2483239,0.07396577,17.01298,0.0005278601,0.04490851,0.1744573,0.05984122,0.08012502,0.008003058,0.01253119,0.6291804,2.251427,5.227267,2.281248,1.171867,1.090729,0.6816624,0.06291963,0.0127577,1.590571,0.007877035,0.01505153,0.115504,0.1315069,44.95558,7.113701,12.57776,15.3791,33.94491,4.499615,25.75529,56.1722
118,0.03680494,0.01207845,0.00926544,0.05231928,0.06473273,0.4210948,0.01030535,0.003501731,0.06104622,0.008403553,0.02446141,0.002164791,0.002292809,0.02328704,0.008173277,0.003417027,0.006766307,0.08635874,0.006953278,0.02625273,0.001016746,0.3061744,0.001587433,0.2113681,0.1271171,0.001294306,0.002756339,0.0005164962,0.004309574,2.559296E-05,0.01155461,0.0001905113,0.00185711,0.01298103,0.004838272,0.09364226,0.06753951,0.1312885,0.002164966,0.01184272,0.2862899,0.04611567,0.1712938,0.04297489,0.04976223,0.0559073,0.2487885,0.07411774,17.01444,0.0005280527,0.04497617,0.1745517,0.06025476,0.08019488,0.008001718,0.01253852,0.6294109,2.252733,5.229966,2.281569,1.17314,1.092322,0.6820577,0.06308132,0.01275748,1.589167,0.007878294,0.01505208,0.1155215,0.1313995,44.93685,7.113294,12.57574,15.379,33.94558,4.497225,25.75717,56.17517
119,0.03681948,0.01207769,0.009262317,0.05234029,0.06477755,0.4212402,0.01030955,0.003505904,0.06107685,0.008392774,0.02449613,0.002166498,0.002291609,0.02349373,0.008125523,0.003416579,0.00675732,0.08664006,0.006967408,0.02629507,0.001014957,0.3065422,0.001592244,0.2116492,0.1271426,0.001298412,0.002759187,0.0005169388,0.004311327,2.541603E-05,0.01154733,0.0001904554,0.001851667,0.01305798,0.004797734,0.09374801,0.06745781,0.131177,0.002166848,0.01186602,0.2866229,0.04632693,0.1718387,0.04309037,0.04985945,0.05593956,0.249225,0.074261,17.01556,0.0005282452,0.04504042,0.1746425,0.06067026,0.08025526,0.008000373,0.01254564,0.629604,2.252262,5.232617,2.284475,1.173031,1.094858,0.6824251,0.06323455,0.01275674,1.587696,0.007879335,0.01505272,0.1155349,0.1312992,44.9186,7.112958,12.57522,15.37901,33.94615,4.494027,25.75816,56.178
120,0.03683404,0.01207691,0.009259176,0.05236112,0.06482217,0.4213865,0.01031378,0.003510069,0.06110882,0.008382057,0.0245285,0.002168228,0.002290486,0.02370226,0.008080301,0.003416254,0.00674863,0.08691245,0.006981393,0.02633407,0.001016432,0.3068828,0.001596728,0.2119084,0.1271676,0.001301427,0.002763319,0.0005166758,0.004313102,2.531857E-05,0.01154194,0.0001904029,0.001846242,0.01312791,0.004745889,0.09389225,0.06731977,0.1310659,0.002168679,0.01188841,0.2869418,0.04651896,0.1723819,0.04320298,0.04995375,0.05596942,0.2496355,0.07439657,17.01652,0.0005284381,0.0451018,0.1747298,0.06108842,0.0803073,0.007999048,0.01255251,0.6297554,2.248978,5.234003,2.291887,1.173061,1.097326,0.6827701,0.06337983,0.01275554,1.586215,0.007880231,0.01505337,0.1155454,0.1312062,44.90108,7.112614,12.57508,15.37909,33.9462,4.48892,25.75874,56.17912
121,0.03684862,0.01207609,0.009256063,0.05238182,0.06486664,0.421571,0.01031873,0.003519407,0.06115521,0.008371416,0.02463782,0.002172281,0.002284465,0.02391203,0.008080203,0.00341802,0.006735974,0.08737648,0.007009039,0.02646098,0.001020196,0.3073887,0.001627603,0.2129575,0.1272043,0.001312089,0.0027723,0.0005166659,0.004318342,2.541507E-05,0.01153704,0.0001903772,0.00184283,0.0133208,0.004797539,0.09357443,0.06689205,0.1309775,0.002171226,0.0119316,0.2875592,0.04697585,0.1729241,0.04337177,0.05022371,0.05604177,0.2509629,0.07468732,17.01767,0.0005287329,0.04522943,0.1748983,0.06151434,0.08035406,0.007997731,0.01255912,0.6299179,2.248734,5.236203,2.290709,1.174695,1.098399,0.6830887,0.06358766,0.01275502,1.584771,0.007893392,0.0152649,0.1157138,0.1311074,44.88397,7.112434,12.5788,15.37914,33.94654,4.485528,25.75936,56.17846
122,0.03686316,0.01207527,0.009252926,0.05240238,0.06491069,0.4217689,0.01032505,0.003530298,0.06120666,0.008360846,0.02476497,0.002177046,0.002277154,0.02412351,0.008093337,0.003420557,0.006722521,0.08789171,0.007040893,0.02660921,0.001023769,0.3078904,0.001659708,0.2138527,0.1272436,0.001320901,0.002782077,0.0005167635,0.004323455,2.534352E-05,0.01153313,0.0001903573,0.001840089,0.01353795,0.004865046,0.09325424,0.06647047,0.1308952,0.002173957,0.01198035,0.2882549,0.04748959,0.1734641,0.04355546,0.05054338,0.05612421,0.2525409,0.07501689,17.01883,0.000529064,0.04537323,0.1750877,0.06194194,0.08039058,0.007996429,0.01256555,0.6300458,2.245416,5.243404,2.289129,1.178183,1.097561,0.683377,0.06381214,0.01275441,1.583425,0.007908173,0.0154539,0.1158997,0.1310107,44.86706,7.112108,12.58054,15.37899,33.94595,4.480633,25.75937,56.17851
123,0.03687773,0.01207443,0.009249768,0.0524228,0.06495472,0.4219698,0.01033188,0.003541597,0.06126004,0.008350319,0.02489126,0.002181986,0.002269736,0.02433695,0.008109984,0.003423514,0.006709278,0.08841288,0.007073838,0.02675673,0.001026075,0.308338,0.00167951,0.2146836,0.1272835,0.001326616,0.002792807,0.0005174283,0.004326971,2.560336E-05,0.0115296,0.0001903387,0.00183758,0.0137472,0.004893003,0.09297429,0.06615414,0.1308135,0.002176698,0.01202961,0.2889594,0.04799191,0.1740016,0.04374087,0.05087147,0.0562057,0.2541558,0.0753459,17.01996,0.0005294081,0.04551652,0.1752785,0.06236938,0.0804164,0.007995144,0.0125718,0.6301332,2.247245,5.235814,2.296167,1.178854,1.098414,0.6836283,0.06403435,0.01275339,1.582149,0.007920926,0.01557649,0.116062,0.1309183,44.85011,7.111725,12.58358,15.3787,33.94588,4.478803,25.75932,56.17752
124,0.03689235,0.01207354,0.009246638,0.05244301,0.06499856,0.422173,0.01033893,0.003552929,0.06131439,0.008339864,0.02501044,0.002186943,0.002262482,0.02455227,0.008127119,0.003426612,0.006696475,0.08892447,0.007106796,0.02689663,0.001026798,0.3088208,0.001693337,0.2154061,0.1273227,0.001337661,0.002799327,0.0005182927,0.004330274,2.56546E-05,0.01152639,0.0001903176,0.001835135,0.0139396,0.004877406,0.09289537,0.0658106,0.1307307,0.002179379,0.01207779,0.2896494,0.04846361,0.1745362,0.04392339,0.05119517,0.05628302,0.2557361,0.07566302,17.02078,0.0005297567,0.04565426,0.1754646,0.06279626,0.08043052,0.007993863,0.01257787,0.6301709,2.245532,5.243184,2.290814,1.180362,1.098198,0.6838402,0.06424862,0.01275184,1.580952,0.007931129,0.01564552,0.1161935,0.1308301,44.83316,7.1113,12.58665,15.3783,33.94608,4.477674,25.75906,56.17709
125,0.03690692,0.01207264,0.009243475,0.05246327,0.06504205,0.4223753,0.01034611,0.003564193,0.06136944,0.008329461,0.0251211,0.00219185,0.002255478,0.0247696,0.008143931,0.0034299,0.006684214,0.08942228,0.007139453,0.02702733,0.001026786,0.309293,0.00170791,0.216008,0.1273614,0.001346842,0.002806694,0.0005180021,0.004332974,2.573503E-05,0.01152331,0.0001902943,0.001832721,0.01411446,0.004890477,0.09279063,0.06548353,0.130647,0.002181989,0.01212437,0.2903188,0.04890022,0.1750684,0.04410173,0.05151007,0.05635521,0.2572568,0.07596358,17.02148,0.0005301064,0.04578493,0.1756444,0.06322224,0.08043388,0.007992593,0.01258375,0.6301612,2.248834,5.244599,2.286155,1.179886,1.100141,0.6840155,0.06444984,0.01274963,1.579813,0.00793891,0.01568097,0.1162957,0.1307454,44.81617,7.11083,12.5906,15.37785,33.94608,4.478836,25.7586,56.1765
126,0.03692137,0.0120717,0.009240327,0.05248323,0.06508543,0.4225782,0.01035337,0.003575342,0.06142496,0.008319134,0.02522338,0.002196703,0.00224869,0.02498892,0.008160152,0.003433444,0.006672477,0.08990493,0.007171665,0.02714887,0.001025338,0.3097208,0.001712269,0.2166213,0.1273996,0.001355544,0.002813073,0.0005181995,0.004334737,2.585631E-05,0.01151997,0.0001902689,0.001830311,0.01427315,0.004896539,0.09278252,0.0651603,0.1305626,0.002184532,0.01216922,0.2909671,0.04930169,0.1755975,0.04427559,0.0518151,0.05642225,0.2587151,0.07624194,17.02192,0.0005304571,0.04590825,0.1758179,0.0636471,0.0804265,0.007991334,0.01258947,0.6301061,2.245871,5.245927,2.288719,1.179812,1.101463,0.6841573,0.06464036,0.01274695,1.578748,0.007944667,0.01569903,0.1163733,0.1306641,44.79906,7.110281,12.59175,15.37726,33.94637,4.480992,25.75815,56.17673
127,0.03693593,0.01207071,0.009237187,0.05250297,0.06512867,0.4227801,0.01036068,0.003586367,0.0614808,0.008308853,0.02531773,0.002201499,0.002242177,0.02521022,0.00817572,0.003437049,0.006661261,0.09037263,0.007203413,0.02726173,0.001024834,0.310112,0.001720051,0.2171227,0.1274369,0.00136612,0.002816579,0.000518107,0.004336458,2.597869E-05,0.01151712,0.0001902433,0.001827897,0.01441697,0.004913413,0.09269194,0.06485736,0.1304778,0.002186995,0.01221226,0.2915939,0.04966962,0.1761243,0.04444474,0.05210991,0.05648427,0.2601039,0.07650241,17.02231,0.0005308056,0.04602436,0.1759847,0.06407097,0.08040889,0.007990088,0.01259502,0.630007,2.255995,5.24315,2.283145,1.180638,1.101526,0.6842598,0.06482125,0.0127439,1.5777,0.007948853,0.01570865,0.1164312,0.1305857,44.78167,7.109724,12.59085,15.37669,33.94629,4.483855,25.7578,56.17702
128,0.03695037,0.01206969,0.009234006,0.05252256,0.06517158,0.4229808,0.01036809,0.003597245,0.0615369,0.008298618,0.02540466,0.002206235,0.002235903,0.0254335,0.008190595,0.003440759,0.006650513,0.09082551,0.007234649,0.0273668,0.001025788,0.3104251,0.001720758,0.2175697,0.1274738,0.001372454,0.002822905,0.0005180153,0.004337634,2.609016E-05,0.01151437,0.0001902152,0.001825476,0.01454819,0.004879125,0.09269068,0.06454394,0.1303917,0.002189378,0.01225355,0.2921965,0.05000505,0.1766479,0.04460937,0.05239451,0.05654123,0.2614233,0.07674717,17.02259,0.0005311518,0.04613357,0.1761453,0.06449243,0.08038081,0.007988845,0.01260038,0.6298658,2.262138,5.236502,2.286453,1.18088,1.102485,0.6843255,0.06499287,0.01274046,1.576617,0.007951903,0.01571422,0.116473,0.1305098,44.76414,7.109255,12.59037,15.37616,33.94695,4.488417,25.75719,56.17775
129,0.03696467,0.01206863,0.009230856,0.052542,0.06521434,0.42318,0.01037554,0.003607985,0.06159334,0.008288444,0.02548502,0.002210905,0.002229867,0.0256587,0.008205011,0.003444532,0.006640212,0.09126449,0.007265328,0.0274645,0.001027934,0.310706,0.001722168,0.2179633,0.12751,0.001377794,0.002829543,0.0005184736,0.004338654,2.61565E-05,0.01151182,0.0001901844,0.001823067,0.01466799,0.004921857,0.09259933,0.06429123,0.1303051,0.002191682,0.01229327,0.2927774,0.05031053,0.1771681,0.04476963,0.05266967,0.05659346,0.2626794,0.0769782,17.02273,0.0005314957,0.04623627,0.1762999,0.06491259,0.08034329,0.007987604,0.01260554,0.6296805,2.262085,5.23425,2.29312,1.180773,1.103669,0.6843523,0.06515562,0.01273669,1.575476,0.007954217,0.01571785,0.1165019,0.1304366,44.74659,7.108777,12.58843,15.37568,33.94747,4.49222,25.75689,56.17867
130,0.03697896,0.01206755,0.009227703,0.05256112,0.06525686,0.4233783,0.01038306,0.00361859,0.0616501,0.008278317,0.02555947,0.002215523,0.002224051,0.02588592,0.008218962,0.003448318,0.006630343,0.09169011,0.007295487,0.02755564,0.001025055,0.3110012,0.001724789,0.2183294,0.1275453,0.001379368,0.002839289,0.000518259,0.004340424,2.626672E-05,0.01150995,0.0001901528,0.001820615,0.01477779,0.004972104,0.09250844,0.06407302,0.1302184,0.002193914,0.01233146,0.2933338,0.05059101,0.1776852,0.04492561,0.05293586,0.05664184,0.2638728,0.07719681,17.02268,0.0005318365,0.04633287,0.1764486,0.06533059,0.08029605,0.007986393,0.01261052,0.6294593,2.267802,5.236203,2.291832,1.180857,1.104929,0.6843427,0.06531008,0.01273265,1.574219,0.007956069,0.01572029,0.1165209,0.130366,44.729,7.108148,12.58252,15.37512,33.94758,4.496498,25.75732,56.17966
131,0.0369931,0.01206644,0.009224524,0.05257999,0.06529913,0.4235758,0.01039061,0.003629047,0.06170678,0.00826825,0.02562839,0.002220079,0.002218453,0.02611509,0.008232368,0.003452167,0.006620874,0.09210217,0.007325092,0.0276407,0.001027251,0.3112405,0.001727816,0.2186967,0.1275802,0.001382116,0.002847119,0.0005187516,0.004340221,2.636615E-05,0.01150842,0.0001901207,0.001818169,0.01487871,0.004954281,0.0924928,0.06383373,0.130131,0.002196069,0.0123681,0.2938673,0.05085101,0.1781999,0.04507722,0.0531928,0.05668557,0.2650055,0.07740338,17.02259,0.0005321723,0.04642356,0.1765919,0.0657472,0.08023974,0.007985177,0.01261533,0.6291953,2.272735,5.236026,2.293388,1.181299,1.106202,0.6842986,0.06545622,0.01272845,1.5728,0.007957619,0.01572201,0.1165318,0.1302978,44.71154,7.107515,12.57505,15.37461,33.94757,4.499417,25.75953,56.18094
132,0.03700709,0.01206528,0.00922135,0.0525986,0.06534139,0.4237712,0.01039824,0.003639355,0.0617637,0.00825823,0.02569239,0.002224579,0.002213098,0.02634623,0.008245321,0.003456117,0.006611786,0.09250138,0.007354165,0.02772018,0.001024205,0.3114356,0.001724952,0.2190192,0.1276142,0.001385296,0.002853597,0.0005187297,0.004340735,2.647267E-05,0.01150762,0.0001900865,0.001815727,0.01497145,0.004893066,0.09254057,0.06366331,0.1300437,0.002198148,0.01240275,0.2943783,0.05109094,0.1787116,0.04522467,0.05344103,0.05672505,0.2660788,0.07759893,17.02212,0.0005325071,0.04650865,0.176729,0.06616178,0.08017297,0.007983969,0.01261994,0.6288921,2.27793,5.234286,2.296425,1.182494,1.107179,0.6842228,0.06559467,0.01272385,1.571159,0.00795892,0.01572333,0.1165363,0.1302316,44.69451,7.106924,12.5682,15.37439,33.9477,4.500224,25.76131,56.18462
133,0.03702098,0.01206408,0.009218177,0.05261698,0.06538323,0.4239081,0.01040503,0.003640436,0.06179072,0.008248267,0.02553369,0.002224955,0.002195935,0.02656522,0.008223554,0.003447331,0.006589857,0.09263808,0.007372905,0.02765327,0.001018472,0.3112458,0.001638601,0.2176407,0.1276098,0.00137334,0.002855433,0.0005185718,0.004336168,2.653388E-05,0.01150576,0.0001899932,0.00181073,0.0147389,0.004756,0.09280369,0.06348833,0.1298849,0.00219775,0.01239764,0.2945209,0.05062425,0.1792204,0.0452029,0.05343274,0.05668048,0.2651248,0.07753718,17.01867,0.0005324308,0.04642605,0.1766259,0.06656284,0.08009684,0.007982768,0.01262437,0.6285409,2.283856,5.240428,2.303352,1.184967,1.108529,0.6841206,0.06571703,0.01271476,1.56933,0.007924898,0.01479802,0.1161098,0.129796,44.67657,7.106206,12.56169,15.37434,33.94748,4.499129,25.76344,56.18789
134,0.03703472,0.01206285,0.009214997,0.0526349,0.06542471,0.4240247,0.01041155,0.003638592,0.0618079,0.008238338,0.02531584,0.002224126,0.002175587,0.02677194,0.008192616,0.003434498,0.006564375,0.0926893,0.007387824,0.02754482,0.001018177,0.3110924,0.001584151,0.2164287,0.127595,0.001364501,0.002854605,0.0005181247,0.004331939,2.652795E-05,0.01150426,0.0001898796,0.001804795,0.01444022,0.004684609,0.0929881,0.06326998,0.1297148,0.002196545,0.01238001,0.2945405,0.04998305,0.1797276,0.04512854,0.05334426,0.05661038,0.2635171,0.07739603,17.01434,0.000532208,0.04629184,0.176449,0.06696105,0.08001529,0.007981581,0.01262882,0.6281644,2.287895,5.248689,2.310083,1.186469,1.109868,0.6840253,0.06583044,0.01270445,1.567378,0.007885671,0.01402165,0.115626,0.1292699,44.65963,7.105568,12.55494,15.37478,33.94791,4.499076,25.7645,56.19156
135,0.03704826,0.01206158,0.009211821,0.05265257,0.06546589,0.4241316,0.01041794,0.003635824,0.06182178,0.008228458,0.02509303,0.002223026,0.002154736,0.02697559,0.008160157,0.003420377,0.006538027,0.09271417,0.007400985,0.02743027,0.001014923,0.3108778,0.001544324,0.2153464,0.1275771,0.001357008,0.002853321,0.0005175723,0.004328042,2.672585E-05,0.01150293,0.0001897574,0.001798529,0.01415724,0.004644598,0.09305386,0.06309686,0.12955,0.002195097,0.01235928,0.2945144,0.04934277,0.1802328,0.04504066,0.05323503,0.05653475,0.2617202,0.07723574,17.0099,0.0005319251,0.04614527,0.1762527,0.06735947,0.07993165,0.007980413,0.01263338,0.6277763,2.286961,5.263131,2.313253,1.190255,1.110976,0.6839511,0.06593736,0.01269408,1.565348,0.00785086,0.01355941,0.1151942,0.1287465,44.64415,7.105012,12.54883,15.37537,33.94787,4.498333,25.76548,56.19337
136,0.03706152,0.01206029,0.009208624,0.05266973,0.06550656,0.4242314,0.01042424,0.003632772,0.0618319,0.008218632,0.02488341,0.002221916,0.002134219,0.02717878,0.008128391,0.003405845,0.006511578,0.09273221,0.00741313,0.02732112,0.001013309,0.3107246,0.001508351,0.2143974,0.1275581,0.001349138,0.002853599,0.0005174691,0.00432447,2.673568E-05,0.01150246,0.0001896328,0.00179215,0.01390985,0.004605992,0.09315372,0.06292103,0.1293913,0.002193612,0.01233834,0.2944732,0.04876014,0.1807372,0.04495195,0.05312327,0.05645947,0.2599063,0.07707648,17.00549,0.0005316174,0.04600043,0.1760552,0.06775884,0.07984576,0.007979266,0.01263812,0.6273813,2.284829,5.276618,2.317868,1.192514,1.111758,0.6839037,0.06603883,0.01268374,1.563306,0.007822901,0.01332652,0.1148356,0.1282555,44.63029,7.104739,12.54523,15.37619,33.94864,4.497945,25.76641,56.1947
137,0.03707458,0.01205896,0.009205419,0.05268649,0.06554714,0.4243278,0.01043046,0.00362962,0.06184092,0.008208828,0.02469249,0.002220862,0.002114267,0.02738254,0.008097999,0.003391217,0.006485269,0.09275009,0.007424521,0.02722069,0.001011661,0.3106252,0.001482292,0.2135974,0.1275384,0.001340378,0.002856066,0.0005174396,0.004320328,2.668924E-05,0.01150217,0.0001895076,0.001785729,0.01369864,0.004591377,0.09328621,0.06268682,0.1292355,0.002192142,0.01231823,0.2944269,0.04824764,0.181241,0.04486651,0.0530154,0.05638681,0.2581509,0.07692546,17.0012,0.0005313006,0.04586257,0.1758615,0.06815868,0.07975759,0.007978132,0.01264303,0.6269764,2.293128,5.284082,2.317394,1.195635,1.112118,0.683888,0.06613567,0.01267386,1.561329,0.007801679,0.01322059,0.11455,0.1278059,44.6182,7.104558,12.54373,15.37699,33.94905,4.497048,25.76666,56.19612
138,0.03708739,0.01205762,0.009202222,0.05270306,0.06558719,0.4244202,0.01043663,0.003626462,0.06184952,0.008199096,0.02452073,0.002219868,0.00209494,0.02758696,0.008068915,0.003376589,0.006459147,0.09276913,0.007435299,0.02712913,0.001007162,0.3105234,0.001461125,0.2128985,0.1275181,0.001336867,0.002853359,0.0005169433,0.004317589,2.663834E-05,0.01150172,0.0001893846,0.001779295,0.01351787,0.004620969,0.09316351,0.06250783,0.1290807,0.002190704,0.01229922,0.2943777,0.0477998,0.1817447,0.04478544,0.05291272,0.05631774,0.256482,0.07678399,16.99745,0.0005309815,0.04573361,0.1756738,0.06855908,0.07966952,0.007977029,0.01264811,0.6265672,2.297859,5.291983,2.320749,1.197671,1.113598,0.6839058,0.06622817,0.01266441,1.559501,0.007786373,0.01317491,0.1143235,0.1273987,44.60773,7.104506,12.54076,15.37773,33.94937,4.494318,25.76661,56.19684
139,0.03710002,0.01205626,0.009199021,0.05271906,0.06562693,0.424508,0.01044277,0.003623317,0.06185836,0.00818939,0.02436694,0.002218941,0.002076235,0.02779229,0.008041203,0.003362023,0.006433242,0.09279028,0.007445554,0.02704612,0.001004385,0.3103865,0.001450683,0.212317,0.1274977,0.001332471,0.00285242,0.0005171237,0.004314071,2.684712E-05,0.01150099,0.0001892614,0.001772865,0.01336236,0.004625739,0.0930701,0.06232605,0.1289258,0.00218932,0.01228155,0.2943247,0.04740911,0.1822474,0.04470905,0.05281528,0.05625245,0.2549088,0.07665268,16.99401,0.0005306658,0.04561388,0.1754917,0.06895971,0.07958097,0.007975933,0.01265331,0.6261607,2.295745,5.313735,2.316992,1.198232,1.115115,0.6839585,0.06631669,0.01265545,1.557771,0.007775391,0.01315502,0.1141445,0.1270375,44.59869,7.104534,12.53666,15.37826,33.94943,4.491113,25.76698,56.19604
140,0.03711237,0.01205484,0.009195813,0.05273484,0.06566636,0.4245932,0.01044885,0.003620208,0.06186683,0.008179765,0.02422924,0.002218073,0.002058145,0.02799853,0.008014635,0.00334756,0.00640759,0.09281282,0.007455308,0.02697046,0.001004494,0.3103285,0.001448138,0.2117946,0.127477,0.001325113,0.002855936,0.0005163859,0.00431175,2.702151E-05,0.01149985,0.0001891418,0.001766443,0.01322776,0.004645371,0.09289643,0.06208166,0.1287708,0.002187979,0.01226494,0.2942674,0.04706696,0.1827497,0.04463709,0.05272257,0.05619109,0.2534285,0.07653072,16.99119,0.0005303586,0.04550325,0.1753159,0.0693601,0.0794931,0.007974864,0.01265864,0.6257547,2.293825,5.329495,2.316684,1.198456,1.117904,0.6840473,0.0664013,0.01264684,1.556085,0.00776749,0.01314552,0.1140038,0.1267136,44.59056,7.104749,12.53464,15.37866,33.94927,4.486681,25.76719,56.19541
141,0.03712451,0.01205344,0.009192603,0.05275017,0.06570547,0.4246762,0.01045495,0.00361715,0.06187531,0.008170172,0.02410565,0.002217273,0.002040607,0.02820569,0.007989231,0.003333963,0.006382175,0.09283628,0.007464605,0.02690198,0.001003493,0.3102829,0.001447261,0.2113301,0.1274561,0.001320657,0.002855908,0.0005164329,0.004308321,2.720015E-05,0.01149931,0.0001890212,0.001760046,0.01311051,0.004618822,0.09273782,0.0618812,0.1286157,0.002186686,0.01224929,0.2942087,0.04677068,0.1832525,0.04456983,0.05263488,0.05613367,0.2520359,0.07641817,16.98876,0.0005300599,0.04540292,0.1751458,0.06976028,0.07940668,0.007973802,0.0126641,0.625357,2.29545,5.33475,2.319855,1.202732,1.118983,0.6841669,0.06648225,0.01263859,1.554446,0.007761732,0.01314007,0.1138945,0.1264224,44.58331,7.105036,12.53425,15.37898,33.94954,4.484248,25.76739,56.19461
142,0.03713646,0.01205199,0.009189393,0.05276525,0.06574435,0.4247558,0.010461,0.003614147,0.06188393,0.008160631,0.02399447,0.002216537,0.00202362,0.02841383,0.007964966,0.003320673,0.00635702,0.09286167,0.007472722,0.02683973,0.001003789,0.310229,0.001445454,0.2109592,0.1274354,0.001318126,0.002853617,0.0005171289,0.00430408,2.721487E-05,0.01149779,0.0001889011,0.001753666,0.01300794,0.004715722,0.09231068,0.06175171,0.1284607,0.002185456,0.01223459,0.2941469,0.04651233,0.183754,0.04450685,0.05255196,0.05608044,0.2507277,0.07631404,16.98686,0.0005297679,0.04531119,0.1749813,0.07015969,0.07932204,0.007972781,0.01266967,0.6249675,2.293677,5.345848,2.32278,1.203392,1.121136,0.684319,0.06655965,0.01263085,1.55288,0.007757456,0.01313612,0.1138091,0.12616,44.5766,7.105394,12.53307,15.37917,33.94985,4.483067,25.76682,56.1944
